157.744, 49.714, 2.464, 21.968 False
157.718, 49.636, 2.476, 22.001 False
157.695, 49.556, 2.464, 22.034 False
157.670, 49.477, 2.476, 22.067 False
157.647, 49.398, 2.465, 22.100 False
157.624, 49.318, 2.476, 22.133 False
157.602, 49.238, 2.465, 22.166 False
157.579, 49.159, 2.477, 22.199 False
157.559, 49.078, 2.465, 22.232 False
157.537, 48.998, 2.477, 22.265 False
157.517, 48.918, 2.473, 22.298 False
157.495, 48.838, 2.485, 22.331 False
157.474, 48.758, 2.477, 22.364 False
157.453, 48.678, 2.485, 22.397 False
157.433, 48.597, 2.476, 22.430 False
157.412, 48.517, 2.484, 22.463 False
157.394, 48.436, 2.475, 22.496 False
157.374, 48.355, 2.483, 22.529 False
157.356, 48.275, 2.474, 22.562 False
157.336, 48.194, 2.482, 22.595 False
157.319, 48.113, 2.473, 22.628 False
157.301, 48.032, 2.481, 22.661 False
157.284, 47.951, 2.472, 22.694 False
157.266, 47.870, 2.480, 22.727 False
157.251, 47.789, 2.472, 22.760 False
157.234, 47.708, 2.479, 22.793 False
157.218, 47.627, 2.472, 22.826 False
157.202, 47.546, 2.479, 22.859 False
157.188, 47.464, 2.472, 22.892 False
157.172, 47.383, 2.479, 22.925 False
157.158, 47.301, 2.472, 22.958 False
157.144, 47.220, 2.479, 22.991 False
157.131, 47.138, 2.472, 23.024 False
157.116, 47.057, 2.479, 23.057 False
157.104, 46.975, 2.473, 23.090 False
157.090, 46.893, 2.480, 23.123 False
157.079, 46.812, 2.473, 23.156 False
157.066, 46.730, 2.480, 23.189 False
157.055, 46.648, 2.474, 23.222 False
157.043, 46.566, 2.480, 23.255 False
157.032, 46.484, 2.474, 23.288 False
157.021, 46.402, 2.480, 23.321 False
157.011, 46.320, 2.474, 23.354 False
157.000, 46.238, 2.480, 23.387 False
156.991, 46.156, 2.475, 23.420 False
156.980, 46.074, 2.481, 23.453 False
156.972, 45.991, 2.475, 23.486 False
156.962, 45.909, 2.481, 23.519 False
156.954, 45.827, 2.475, 23.552 False
156.945, 45.744, 2.481, 23.585 False
156.938, 45.662, 2.473, 23.618 False
156.934, 45.580, 2.459, 23.651 False
156.933, 45.498, 2.441, 23.684 False
156.931, 45.415, 2.458, 23.717 False
156.930, 45.333, 2.450, 23.750 False
156.928, 45.251, 2.462, 23.783 False
156.928, 45.168, 2.452, 23.816 False
156.928, 45.086, 2.467, 23.849 False
156.929, 45.003, 2.458, 23.882 False
156.930, 44.921, 2.472, 23.915 False
156.932, 44.838, 2.462, 23.948 False
156.934, 44.755, 2.476, 23.981 False
156.938, 44.673, 2.466, 24.014 False
156.940, 44.590, 2.479, 24.047 False
156.945, 44.507, 2.469, 24.080 False
156.948, 44.424, 2.481, 24.113 False
156.954, 44.341, 2.471, 24.146 False
156.958, 44.258, 2.483, 24.179 False
156.965, 44.176, 2.472, 24.212 False
156.971, 44.093, 2.484, 24.245 False
156.978, 44.010, 2.473, 24.278 False
156.985, 43.927, 2.484, 24.311 False
156.993, 43.845, 2.474, 24.344 False
157.000, 43.762, 2.484, 24.377 False
157.010, 43.680, 2.474, 24.410 False
157.019, 43.597, 2.480, 24.443 False
157.025, 43.514, 2.491, 24.476 False
157.028, 43.431, 2.495, 24.509 False
157.032, 43.348, 2.495, 24.542 False
157.036, 43.265, 2.497, 24.575 False
157.040, 43.182, 2.496, 24.608 False
157.044, 43.099, 2.496, 24.641 False
157.048, 43.016, 2.495, 24.674 False
157.052, 42.933, 2.494, 24.707 False
157.056, 42.850, 2.492, 24.740 False
157.060, 42.767, 2.492, 24.773 False
157.065, 42.684, 2.490, 24.806 False
157.069, 42.601, 2.489, 24.839 False
157.073, 42.518, 2.488, 24.872 False
157.077, 42.435, 2.487, 24.905 False
157.082, 42.353, 2.486, 24.938 False
157.086, 42.270, 2.485, 24.971 False
157.091, 42.187, 2.484, 25.004 False
157.096, 42.104, 2.484, 25.037 False
157.101, 42.022, 2.484, 25.070 False
157.105, 41.939, 2.484, 25.103 False
157.110, 41.856, 2.483, 25.136 False
157.115, 41.774, 2.484, 25.169 False
157.120, 41.691, 2.483, 25.202 False
157.124, 41.609, 2.484, 25.235 False
157.130, 41.526, 2.483, 25.268 False
157.134, 41.443, 2.484, 25.301 False
157.140, 41.361, 2.484, 25.334 False
157.145, 41.278, 2.484, 25.367 False
157.150, 41.195, 2.484, 25.400 False
157.155, 41.113, 2.484, 25.433 False
157.160, 41.030, 2.484, 25.466 False
157.165, 40.947, 2.485, 25.499 False
157.171, 40.865, 2.485, 25.532 False
157.176, 40.782, 2.485, 25.565 False
157.181, 40.699, 2.485, 25.598 False
157.186, 40.617, 2.485, 25.631 False
157.192, 40.534, 2.485, 25.664 False
157.197, 40.451, 2.485, 25.697 False
157.202, 40.369, 2.485, 25.730 False
157.208, 40.286, 2.485, 25.763 False
157.213, 40.203, 2.485, 25.796 False
157.218, 40.121, 2.486, 25.829 False
157.224, 40.038, 2.485, 25.862 False
157.229, 39.955, 2.486, 25.895 False
157.235, 39.873, 2.486, 25.928 False
157.240, 39.790, 2.486, 25.961 False
157.246, 39.707, 2.486, 25.994 False
157.251, 39.625, 2.486, 26.027 False
157.256, 39.542, 2.486, 26.060 False
157.262, 39.459, 2.486, 26.093 False
157.267, 39.376, 2.486, 26.126 False
157.273, 39.294, 2.486, 26.159 False
157.278, 39.211, 2.486, 26.192 False
157.284, 39.128, 2.486, 26.225 False
157.289, 39.046, 2.486, 26.258 False
157.294, 38.963, 2.486, 26.291 False
157.300, 38.880, 2.486, 26.324 False
157.305, 38.798, 2.486, 26.357 False
157.311, 38.715, 2.486, 26.390 False
157.316, 38.632, 2.486, 26.423 False
157.322, 38.550, 2.486, 26.456 False
157.327, 38.467, 2.486, 26.489 False
157.332, 38.384, 2.486, 26.522 False
157.337, 38.301, 2.486, 26.555 False
157.343, 38.219, 2.486, 26.588 False
157.348, 38.136, 2.486, 26.621 False
157.353, 38.053, 2.486, 26.654 False
157.359, 37.971, 2.486, 26.687 False
157.364, 37.888, 2.487, 26.720 False
157.369, 37.805, 2.487, 26.753 False
157.374, 37.722, 2.487, 26.786 False
157.379, 37.640, 2.487, 26.819 False
157.384, 37.557, 2.487, 26.852 False
157.389, 37.474, 2.487, 26.885 False
157.394, 37.392, 2.487, 26.918 False
157.399, 37.309, 2.487, 26.951 False
157.404, 37.226, 2.487, 26.984 False
157.409, 37.143, 2.487, 27.017 False
157.414, 37.061, 2.487, 27.050 False
157.419, 36.978, 2.487, 27.083 False
157.424, 36.895, 2.487, 27.116 False
157.428, 36.812, 2.487, 27.149 False
157.433, 36.729, 2.487, 27.182 False
157.438, 36.647, 2.487, 27.215 False
157.442, 36.564, 2.487, 27.248 False
157.447, 36.481, 2.487, 27.281 False
157.451, 36.398, 2.487, 27.314 False
157.456, 36.316, 2.487, 27.347 False
157.460, 36.233, 2.487, 27.380 False
157.465, 36.150, 2.487, 27.413 False
157.469, 36.067, 2.487, 27.446 False
157.473, 35.984, 2.487, 27.479 False
157.477, 35.902, 2.487, 27.512 False
157.481, 35.819, 2.487, 27.545 False
157.485, 35.736, 2.487, 27.578 False
157.489, 35.653, 2.487, 27.611 False
157.493, 35.570, 2.487, 27.644 False
157.497, 35.487, 2.487, 27.677 False
157.501, 35.405, 2.487, 27.710 False
157.505, 35.322, 2.488, 27.743 False
157.508, 35.239, 2.487, 27.776 False
157.512, 35.156, 2.488, 27.809 False
157.515, 35.073, 2.487, 27.842 False
157.519, 34.990, 2.488, 27.875 False
157.522, 34.908, 2.488, 27.908 False
157.525, 34.825, 2.488, 27.941 False
157.528, 34.742, 2.488, 27.974 False
157.532, 34.659, 2.488, 28.007 False
157.535, 34.576, 2.488, 28.040 False
157.538, 34.493, 2.488, 28.073 False
157.540, 34.410, 2.488, 28.106 False
157.543, 34.327, 2.488, 28.139 False
157.546, 34.245, 2.488, 28.172 False
157.548, 34.162, 2.488, 28.205 False
157.551, 34.079, 2.488, 28.238 False
157.553, 33.996, 2.488, 28.271 False
157.555, 33.913, 2.488, 28.304 False
157.558, 33.830, 2.488, 28.337 False
157.560, 33.747, 2.488, 28.370 False
157.562, 33.664, 2.488, 28.403 False
157.564, 33.581, 2.488, 28.436 False
157.566, 33.498, 2.488, 28.469 False
157.567, 33.415, 2.488, 28.502 False
157.569, 33.332, 2.488, 28.535 False
